S.No.,CITY 1,CITY 2,"PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
51,AHMEDABAD,PUNE,25124,26386,62.40181,62.55934,0.868,1.133
52,AHMEDABAD,RANCHI,28,0,0.185,0,0,0
53,AHMEDABAD,TRIVANDRUM,0,531,0,0.1,0,0
54,AHMEDABAD,UDAIPUR,1146,1068,0,0,0,0
55,AHMEDABAD,VARANASI,8969,7023,50.50129,2.42353,0,0
56,AHMEDABAD,VISAKHAPATNAM,468,0,1.357,0,0,0
57,AIZAWL,GUWAHATI,2352,2191,0,6.1848,0,0
58,AIZAWL,IMPHAL,780,774,0,0.115,1.37,3.462
59,AIZAWL,KOLKATA,4285,4410,7.5955,40.1283,22.519,4.042
60,AJMER,DELHI,2287,2361,0,0,0,0
61,AJMER,HYDERABAD,2161,2583,0,0.196,0,0
62,ALLAHABAD,BENGALURU,3575,4624,0,0.388,0,0
63,ALLAHABAD,DELHI,5614,6486,0,1.218,0,0
64,ALLAHABAD,KOLKATA,1711,1649,0,0,0,0
65,ALLAHABAD,MUMBAI,4526,5109,0,0.072,0,0.297
66,ALLAHABAD,RAIPUR,1654,2051,0,0,0,0
67,AMRITSAR,BAGDOGRA,0,332,0,0,0,0.08
68,AMRITSAR,BENGALURU,3109,3971,1.434,12.338,0,0.266
69,AMRITSAR,BHUBANESWAR,118,0,0,0,0,0
70,AMRITSAR,COIMBATORE,0,72,0,0.034,0,0
71,AMRITSAR,DABOLIM,0,190,0,0.852,0,0
72,AMRITSAR,DELHI,37232,41795,3.04,52.009,0,2.695
73,AMRITSAR,HYDERABAD,3458,3895,0.002,1.435,0,0
74,AMRITSAR,JAIPUR,1994,1886,0,0.021,0,0
75,AMRITSAR,JAISALMER,0,69,0,0,0,0
76,AMRITSAR,KOLKATA,142,0,0,0,0,0
77,AMRITSAR,MUMBAI,14537,15496,2.988,10.314,0,5.651
78,AMRITSAR,NANDED,584,506,0,0,0,0
79,AMRITSAR,PATNA,301,364,0,0,0,0
80,AMRITSAR,SRINAGAR,2886,4494,0.007,0.179,0,0
81,AURANGABAD,BHOPAL,0,0,0,0,0,0.064
82,AURANGABAD,CHENNAI,0,71,0,0,0,0
83,AURANGABAD,DELHI,6765,5654,24.5645,30.68795,0,1.994
84,AURANGABAD,HYDERABAD,1199,992,0,0,0,0
85,AURANGABAD,MUMBAI,3550,3874,0.9251,1.867,0,12.267
86,AURANGABAD,UDAIPUR,201,118,0,0,0,0
87,BAGDOGRA,BENGALURU,20319,22360,46.06399,61.75123,0.945,2.649
88,BAGDOGRA,CHENNAI,6313,6138,21.82819,15.34292,0.296,0.191
89,BAGDOGRA,DELHI,52937,52427,118.56134,232.61686,5.67,1.404
90,BAGDOGRA,DIBRUGARH,3427,3946,0,0.054,0,0
91,BAGDOGRA,GUWAHATI,10873,13859,18.14002,38.43165,0.813,0
92,BAGDOGRA,HYDERABAD,4837,4929,11.269,9.514,0.023,0
93,BAGDOGRA,KOLKATA,38014,37466,73.84509,116.64432,6.563,0.806
94,BAGDOGRA,LUCKNOW,0,4,0,0,0,0
95,BAGDOGRA,MANGALORE,74,0,0.001,0,0,0
96,BAGDOGRA,MUMBAI,11720,13053,28.47043,24.37356,1.069,3.84
97,BAGDOGRA,SURAT,42,0,0,0,0,0
98,BELGAUM,BENGALURU,7225,6859,0.45956,0.3301,0,0
99,BELGAUM,HYDERABAD,2321,1829,0,0,0,0
100,BELGAUM,JABALPUR,25,28,0,0,0,0
101,BELGAUM,MADURAI,0,11,0,0,0,0
102,BELGAUM,MANGALORE,0,100,0,0,0,0
103,BELGAUM,MUMBAI,2686,2885,0,3.0604,0,0
104,BELGAUM,PUNE,1050,1029,0,0,0,0
105,BENGALURU,BHOPAL,5165,4276,2.016,0,0,0
106,BENGALURU,BHUBANESWAR,31284,24633,103.576,9.276,7.314,2.684
107,BENGALURU,CHANDIGARH,14181,13095,111.005,225.7275,4.39,2.215
108,BENGALURU,CHENNAI,58281,55112,821.12639,459.76718,2.783,9.656
109,BENGALURU,COIMBATORE,15012,14884,25.34826,14.4898,0.037,0
110,BENGALURU,DABOLIM,48397,47788,32.866,33.347,0,1.011
111,BENGALURU,DEHRA DUN,4810,4507,8.745,16.724,2.169,0
112,BENGALURU,DELHI,197492,181125,2598.68795,2653.59526,6.943,21.268
113,BENGALURU,GORAKHPUR,4526,3153,5.242,0,0,0
114,BENGALURU,GUWAHATI,15378,13167,91.176,17.145,4.439,0.281
115,BENGALURU,GWALIOR,1919,1702,0.001,0,0,0
116,BENGALURU,HUBLI,6261,6448,20.083,0.166,0.172,0
117,BENGALURU,HYDERABAD,91844,88473,393.1781,244.2049,2.304,0.464
118,BENGALURU,IMPHAL,4854,4033,23.115,32.201,0.281,0
119,BENGALURU,INDORE,15567,12623,89.186,37.939,5.31,1.74
120,BENGALURU,JAIPUR,28047,24126,150.666,330.434,10.327,3.69
121,BENGALURU,JODHPUR,548,432,0,0,0,0
122,BENGALURU,KANNUR,7769,8188,1.077,0,0,0
123,BENGALURU,KOCHI,38394,37829,116.298,37.564,3.093,4.913
124,BENGALURU,KOLHAPUR,990,854,0,0,0,0
125,BENGALURU,KOLKATA,83653,79657,654.70772,697.78018,14.03,4.187
126,BENGALURU,KOZHIKODE,6635,6386,13.43501,0.76025,0,0
127,BENGALURU,LUCKNOW,29697,22222,180.57572,212.93651,4.642,1.812
128,BENGALURU,MADURAI,4574,4213,0.758,1.797,0.064,0
129,BENGALURU,MANGALORE,23978,24028,22.1062,9.57477,0,84.839
130,BENGALURU,MUMBAI,172008,179130,1386.72035,1789.04811,6.82,17.048
131,BENGALURU,MYSORE,1275,1160,0,0,0,0
132,BENGALURU,NAGPUR,20595,17785,80.71746,49.03757,2.301,2.279
133,BENGALURU,PATNA,24274,16708,194.04266,73.40595,15.672,0.511
134,BENGALURU,PONDICHERRY,1374,1312,0,0,0,0
135,BENGALURU,PORT BLAIR,9603,9206,55.735,8.64871,0,0
136,BENGALURU,PUNE,74644,77078,382.99088,272.51913,5.634,0.052
137,BENGALURU,RAIPUR,10095,8601,33.702,1.367,2.647,1.255
138,BENGALURU,RAJAHMUNDRY,4050,3530,0.005,0,0,0
139,BENGALURU,RANCHI,16161,15305,79.32495,10.011,5.374,2.708
140,BENGALURU,SHIRDI,2109,2219,5.85481,0.29592,0,0
141,BENGALURU,SRINAGAR,726,893,2.91,0,0,0
142,BENGALURU,SURAT,5576,6566,7.233,2.732,0.069,0
143,BENGALURU,TIRUCHIRAPALLY,1814,1729,0.073,0,0.019,0
144,BENGALURU,TIRUPATI,3649,3191,0.321,0,0.001,0
145,BENGALURU,TRIVANDRUM,17399,17277,17.935,8.043,3.595,1.795
146,BENGALURU,TUTICORIN,236,221,0.101,0,0,0
147,BENGALURU,UDAIPUR,4098,4280,3.822,0,0,0
148,BENGALURU,VADODARA,4031,4515,9.679,73.039,0.853,0.001
149,BENGALURU,VARANASI,10769,7592,15.876,71.752,2.868,0
150,BENGALURU,VIDYANAGAR,1216,1257,0,0,0,0
151,BENGALURU,VIJAYAWADA,11543,10682,23.8854,5.5345,1.256,0
152,BENGALURU,VISAKHAPATNAM,15393,14869,91.927,13.256,4.053,0.457
153,BHATINDA,DELHI,628,675,0,0,0,0
154,BHATINDA,JAMMU,204,189,0,0,0,0
155,BHAVNAGAR,MUMBAI,1446,1456,0,0,0,0
156,BHOPAL,CHANDIGARH,0,34,0,0.917,0,0
157,BHOPAL,DELHI,25842,24974,7.70527,106.84627,6.235,6.149
158,BHOPAL,HYDERABAD,5143,4836,7.94836,6.655,0,0
159,BHOPAL,INDORE,0,8,0,0,0,0.32
160,BHOPAL,JAIPUR,2463,2158,0.37246,0.00742,0,0
161,BHOPAL,KOCHI,0,86,0,0,0,0
162,BHOPAL,MUMBAI,18054,20960,8.3336,48.46977,5.405,15.622
163,BHOPAL,NAGPUR,0,0,0,0,0.28,0.228
164,BHOPAL,PUNE,2232,2312,0.016,0.3951,0.151,0
165,BHOPAL,RAIPUR,952,899,0,0,0,0
166,BHOPAL,SHIRDI,1242,1242,0.29592,9.59281,0,0
167,BHOPAL,SURAT,654,923,0.039,8.766,0,0
168,BHOPAL,TRIVANDRUM,4,0,0,0,0,0
169,BHOPAL,UDAIPUR,766,791,0.00049,0,0,0
170,BHUBANESWAR,CHENNAI,8249,8956,6.665,37.727,2.734,8.464
171,BHUBANESWAR,COIMBATORE,221,122,0.039,0.526,0,0.208
172,BHUBANESWAR,DELHI,46076,51094,33.5283,347.7456,10.51,23.696
173,BHUBANESWAR,GUWAHATI,4767,4308,31.356,0.867,6.758,0
174,BHUBANESWAR,HYDERABAD,14557,15238,5.0721,42.059,0.873,2.691
175,BHUBANESWAR,IMPHAL,3,0,0,0,0,0
176,BHUBANESWAR,JHARSUGUDA,1439,1558,0,0,0,0
177,BHUBANESWAR,KOLKATA,29046,27503,12.1486,115.01349,0.877,8.988
178,BHUBANESWAR,MUMBAI,17711,20402,32.09217,137.99119,2.915,15.806
179,BHUBANESWAR,RANCHI,1273,1145,0,0,0,0
180,BHUBANESWAR,SILCHAR,67,69,0,0,0,0
181,BHUBANESWAR,SURAT,171,199,0.114,0,0,0
182,BHUBANESWAR,TRIVANDRUM,0,21,0,0,0,0
183,BHUJ,MUMBAI,1146,1283,0,0,0,0
184,BIKANER,DELHI,1680,1685,0,0,0,0
185,BIKANER,JAIPUR,786,972,0,0,0,0
186,CHANDIGARH,CHENNAI,977,1040,38.577,23.005,0,0.338
187,CHANDIGARH,DELHI,34174,37144,34.7797,62.46025,1.254,0
188,CHANDIGARH,HYDERABAD,6179,6813,48.42005,46.9465,0.784,0
189,CHANDIGARH,KOCHI,0,7,0,0.015,0,0
190,CHANDIGARH,KOLKATA,3835,2880,26.349,4.118,3.578,0
191,CHANDIGARH,KULLU,623,398,0,0,0,0
192,CHANDIGARH,LEH,501,1039,6.317,0.105,0,0
193,CHANDIGARH,LUCKNOW,0,506,0,0,0,0
194,CHANDIGARH,MUMBAI,21839,25289,104.91088,133.11393,0,3.948
195,CHANDIGARH,NANDED,974,984,0,0,0,0
196,CHANDIGARH,PUNE,1138,1536,0,0.439,0,0
197,CHANDIGARH,SIMLA,115,114,0,0,0,0
198,CHANDIGARH,SRINAGAR,6782,8832,2.566,1.653,0,0
199,CHENNAI,COIMBATORE,34093,33547,57.21078,68.11785,0.99,1.881
200,CHENNAI,DABOLIM,11770,12477,27.2368,39.37421,0,0.235
201,CHENNAI,DEHRA DUN,649,0,0,0,0,0
202,CHENNAI,DELHI,103460,102025,1030.40628,1182.93483,31.833,25.656
203,CHENNAI,DURGAPUR,885,691,0,0,0,0
204,CHENNAI,GUWAHATI,11924,11106,74.43682,12.77903,4.623,0.004
205,CHENNAI,HUBLI,2873,3333,2.331,31.348,0,0.018
206,CHENNAI,HYDERABAD,69413,68569,573.65117,486.03514,11.536,5.153
207,CHENNAI,INDORE,4234,3666,22.869,26.352,1.047,0.31
208,CHENNAI,JAIPUR,5070,5051,35.251,85.357,7.41,1.909
209,CHENNAI,JAISALMER,0,9,0,0,0,0
210,CHENNAI,KADAPA,1512,1666,0,0,0,0
211,CHENNAI,KANNUR,3491,3269,1.763,0,0,0
212,CHENNAI,KOCHI,29035,28621,92.54742,35.76298,9.527,3.938
213,CHENNAI,KOLKATA,67643,62004,366.69397,274.49122,25.544,4.026
214,CHENNAI,KOZHIKODE,3230,3499,1.469,0.008,1.467,0
215,CHENNAI,LUCKNOW,5338,4335,38.023,41.132,3.768,0
216,CHENNAI,MADURAI,26245,24121,63.99791,67.24597,5.396,3.952
217,CHENNAI,MANGALORE,3824,3848,0.743,0.257,0.004,9.174
218,CHENNAI,MUMBAI,81604,91542,509.47762,660.66482,21.966,15.911
219,CHENNAI,MYSORE,1573,1698,0,0,0,0
220,CHENNAI,NAGPUR,3553,3362,7.931,11.049,1.788,0.718
221,CHENNAI,PATNA,2464,1955,0.2669,0.0019,0,0
222,CHENNAI,PORT BLAIR,26869,27754,253.45256,125.55131,5.364,2.2
223,CHENNAI,PUNE,26503,29293,234.94325,249.49397,7.787,0.435
224,CHENNAI,RAIPUR,4117,3692,15.835,1.24,1.74,0.007
225,CHENNAI,RAJAHMUNDRY,1990,2045,0.295,0,0,0
226,CHENNAI,SALEM,1680,1593,0,0,0,0
227,CHENNAI,SHIRDI,7541,7764,37.77434,35.3483,0,0
228,CHENNAI,SRINAGAR,468,5,0,0,0,0
229,CHENNAI,SURAT,3488,4556,10.685,5.681,0,0
230,CHENNAI,TIRUCHIRAPALLY,9088,7245,1.263,0.062,1.174,0
231,CHENNAI,TRIVANDRUM,13577,15884,34.307,15.0464,10.05,4.451
232,CHENNAI,TUTICORIN,9527,9243,8.62933,0,0,0
233,CHENNAI,UDAIPUR,0,705,0,0,0,0
234,CHENNAI,VADODARA,36,0,2.062,0,0,0
235,CHENNAI,VARANASI,9303,7557,4.93454,9.917,0.182,0
236,CHENNAI,VIJAYAWADA,5068,5593,4.6871,1.6143,2.752,0
237,CHENNAI,VISAKHAPATNAM,10709,10822,30.7175,28.93288,3.685,1.035
238,COIMBATORE,DABOLIM,0,131,0,13.06,0,0
239,COIMBATORE,DELHI,19686,18154,183.35214,187.11079,2.561,3.837
240,COIMBATORE,HYDERABAD,13892,13485,47.163,25.393,0,0.015
241,COIMBATORE,KOCHI,10,0,0,0,0,0
242,COIMBATORE,KOLKATA,1174,559,37.874,19.263,0,0
243,COIMBATORE,MADURAI,0,36,0,0,0,0
244,COIMBATORE,MANGALORE,0,151,0,0,0,1.175
245,COIMBATORE,MUMBAI,22635,25962,106.42938,177.21981,3.251,3.901
246,COIMBATORE,NAGPUR,0,165,0,11.673,0,0
247,COIMBATORE,PUNE,368,655,0,0.193,0,0
248,COIMBATORE,SURAT,0,31,0,0,0,0
249,COIMBATORE,TIRUCHIRAPALLY,0,4,0,0,0,0
250,COIMBATORE,VISAKHAPATNAM,84,514,0.723,0.139,0,0
251,DABOLIM,DELHI,77408,72495,59.48735,218.31731,2.159,3.512
252,DABOLIM,GUWAHATI,1001,863,0.064,0.131,0,0
253,DABOLIM,HUBLI,1725,1709,0,0,0,0
254,DABOLIM,HYDERABAD,34542,34176,19.20413,21.42497,0.256,0
255,DABOLIM,INDORE,7431,6693,0.622,4.937,0.228,0.09
256,DABOLIM,JAIPUR,993,890,1.724,1.988,0,0
257,DABOLIM,KANNUR,1274,1353,0,0,0,0
258,DABOLIM,KOCHI,3454,2572,0.158,0.014,0,0
259,DABOLIM,KOLKATA,5587,4253,16.176,13.319,0.763,0.622
260,DABOLIM,LUCKNOW,4991,4060,2.225,9.129,0.002,0
261,DABOLIM,MUMBAI,90748,96619,68.51568,164.06368,4.468,6.031
262,DABOLIM,MYSORE,1582,1597,0,0,0,0
263,DABOLIM,PATNA,0,485,0,0.006,0,0
264,DABOLIM,PORT BLAIR,0,71,0,0.005,0,0
265,DABOLIM,PUNE,9970,10044,0.36394,9.60744,0,0
266,DABOLIM,RAIPUR,1429,1272,0.268,0.717,0,0
267,DABOLIM,RANCHI,16,0,0,0,0,0
268,DABOLIM,SURAT,5173,6318,2.33718,15.26089,0,0
269,DABOLIM,TRIVANDRUM,0,20,0,0,0,0
270,DABOLIM,VARANASI,265,275,0,0,0,0
271,DABOLIM,VISAKHAPATNAM,0,5,0,0,0,0
272,DEHRA DUN,DELHI,25393,25879,6.21524,34.48829,0.073,7.338
273,DEHRA DUN,HYDERABAD,3856,3529,3.194,0.413,0,0
274,DEHRA DUN,INDORE,5,0,0,0,0,0
275,DEHRA DUN,JAIPUR,2065,1829,0,0.55614,0,0
276,DEHRA DUN,KOCHI,46,0,0,0,0,0
277,DEHRA DUN,KOLKATA,123,180,0,0,0,0
278,DEHRA DUN,LUCKNOW,4801,3867,0.016,1.994,0,0
279,DEHRA DUN,MUMBAI,12942,14622,0,3.68644,0,0.891
280,DEHRA DUN,PANTNAGAR,849,830,0,0,0,0
281,DEHRA DUN,PITHORAGARH,388,370,0,0,0,0
282,DEHRA DUN,VARANASI,853,858,0,0,0,0
283,DELHI,DHARAMSALA,7036,5824,0,0,0,0
284,DELHI,DIBRUGARH,9650,6666,13.408,0.411,0.863,1.043
285,DELHI,DIMAPUR,1767,2251,1.431,0.1,6.65,4.405
286,DELHI,DURGAPUR,1817,1591,0,0,0,0
287,DELHI,GAYA,3241,2157,0.506,0,0,0
288,DELHI,GORAKHPUR,12321,10759,30.41799,0,0,0
289,DELHI,GUWAHATI,64157,61772,530.20935,132.97117,21.498,10.363
290,DELHI,GWALIOR,383,509,0,0,0,0
291,DELHI,HYDERABAD,130392,137997,1651.11502,1010.84477,5.236,12.171
292,DELHI,IMPHAL,13188,12944,156.7187,263.9566,14.875,10.975
293,DELHI,INDORE,33526,35109,327.1518,104.3908,11.845,8.177
294,DELHI,JABALPUR,6277,5926,8.80395,1.96954,0,0
295,DELHI,JAIPUR,26482,26692,54.2117,28.2897,17.486,6.823
296,DELHI,JAISALMER,589,507,0,0,0,0
297,DELHI,JAMMU,27406,24314,78.95475,10.78912,11.233,2.271
298,DELHI,JHARSUGUDA,4774,4668,13.91906,0,0,0
299,DELHI,JODHPUR,10075,9967,12.6935,0.015,10.967,1.845
300,DELHI,JORHAT,103,96,0,0,0,0
301,DELHI,KANNUR,1434,1557,0.0358,0,0,0
302,DELHI,KANPUR,2580,2032,3.94937,0.07,0,0
303,DELHI,KHAJURAHO,189,200,0.002,0,0,0
304,DELHI,KOCHI,43506,46935,460.12286,163.12345,4.081,7.084
305,DELHI,KOLKATA,156390,142887,2052.42429,2020.23277,22.133,6.458
306,DELHI,KOZHIKODE,2127,2797,14.7292,0.582,4.602,0
307,DELHI,KULLU,1047,365,0,0,0,0
308,DELHI,LEH,22448,25446,191.58358,13.15385,5.136,8.659
309,DELHI,LUCKNOW,93385,82304,355.05381,127.19912,34.164,14.034
310,DELHI,LUDHIANA,844,747,0,0,0,0
311,DELHI,MADURAI,2724,2550,5.961,0.001,0,0
312,DELHI,MANGALORE,2881,2820,4.23997,10.84286,0,0.695
313,DELHI,MUMBAI,265724,311493,3547.59707,2994.09195,24.671,63.409
314,DELHI,NAGPUR,34346,34968,285.24421,87.23107,9.144,5.481
315,DELHI,NANDED,931,900,0.101,0,0,0
316,DELHI,PANTNAGAR,651,546,0,0,0,0
317,DELHI,PATHANKOT,555,560,0,0,0,0
318,DELHI,PATNA,104665,88854,709.83673,83.92353,19.409,15.403
319,DELHI,PORT BLAIR,6947,6300,20.7527,0.508,0.009,0
320,DELHI,PUNE,101550,113841,1180.59848,965.53712,4.941,3.172
321,DELHI,RAIPUR,32630,32196,253.011,27.24,16.271,3.259
322,DELHI,RAJKOT,4473,5114,1.3521,0.1,0,0
323,DELHI,RANCHI,58957,49947,351.79643,78.94296,7.227,9.161
324,DELHI,SHIRDI,8464,9518,42.3829,31.72435,0,0
325,DELHI,SILCHAR,1340,1476,0,0,0,0
326,DELHI,SIMLA,645,343,0,0,0,0
327,DELHI,SRINAGAR,64439,77209,182.29503,164.64175,8.34,17.541
328,DELHI,SURAT,19461,22841,92.74226,82.2488,3.996,0
329,DELHI,TIRUPATI,1184,978,4.289,0,0,0
330,DELHI,TRIVANDRUM,14071,15193,58.88347,40.3096,7.174,0.875
331,DELHI,UDAIPUR,19412,21020,40.0147,4.15,0.196,0.102
332,DELHI,VADODARA,24935,28514,67.4235,79.767,9.153,2.161
333,DELHI,VARANASI,38155,34504,98.39791,64.70901,17.54,4.486
334,DELHI,VIJAYAWADA,7719,7565,75.9007,0.4899,5.284,0.915
335,DELHI,VISAKHAPATNAM,17272,17624,98.9732,5.4899,5.092,1.422
336,DHARAMSALA,JAMMU,0,5,0,0,0,0
337,DHARAMSALA,KANPUR,0,1,0,0,0,0
338,DHARAMSALA,SIMLA,10,3,0,0,0,0
339,DIBRUGARH,GUWAHATI,5689,3091,1.14971,14.67791,0.637,0
340,DIBRUGARH,KOLKATA,9771,9357,19.84564,55.07006,2.471,3.369
341,DIBRUGARH,LUCKNOW,1,0,0,0,0,0
342,DIBRUGARH,MUMBAI,0,274,0,0.1,0,0
343,DIMAPUR,KOLKATA,5615,6035,0.6251,30.4184,4.659,7.223
344,DIU,MUMBAI,799,863,0,0,0,0
345,DURGAPUR,HYDERABAD,1622,1910,0,0,0,0
346,DURGAPUR,MUMBAI,3231,3990,0,0,0,0
347,GAYA,KOLKATA,2393,2660,0,0.68,0,0
348,GAYA,VARANASI,989,845,0,0,0,0
349,GORAKHPUR,HYDERABAD,3530,4845,0,4.79,0,0.092
350,GORAKHPUR,KOLKATA,3897,4429,4.894,0.818,0.092,0.102
351,GORAKHPUR,MUMBAI,6988,9266,19.88991,7.92959,0,0
352,GORAKHPUR,SURAT,0,348,0,0,0,0
353,GUWAHATI,HYDERABAD,5899,5736,1.0749,28.995,1.361,1.216
354,GUWAHATI,IMPHAL,22748,22232,200.6003,10.521,4.951,11.557
355,GUWAHATI,JAIPUR,5109,4697,24.26228,68.90966,0.842,1.094
356,GUWAHATI,JORHAT,114,159,0,0,0,0
357,GUWAHATI,KOCHI,1016,0,2.501,0,0,0
358,GUWAHATI,KOLKATA,65405,65228,92.6759,490.24655,3.668,15.43
359,GUWAHATI,LUCKNOW,725,528,0.132,24.473,0,0.173
360,GUWAHATI,MUMBAI,16018,18157,18.36366,198.67953,0.978,5.837
361,GUWAHATI,PASIGHAT,37,40,0,0,0,0
362,GUWAHATI,PUNE,0,41,0,0,0,0
363,GUWAHATI,SILCHAR,5526,5760,23.9769,3.25455,0,0
364,GUWAHATI,TEZPUR,22,68,0,0,0,0
365,GWALIOR,HYDERABAD,1509,1823,0,0,0,0
366,GWALIOR,INDORE,389,465,0,0,0,0
367,GWALIOR,JAMMU,1384,1255,0,0,0,0
368,GWALIOR,KOLKATA,2132,1901,0,0,0,0
369,GWALIOR,MUMBAI,99,126,0,0,0,0
370,HUBLI,KANNUR,1111,964,0.465,0,0,0
371,HUBLI,KOCHI,1786,1621,0.003,0.247,0,0
372,HUBLI,MUMBAI,1184,1466,0,0.447,0,0
373,HUBLI,TIRUPATI,613,549,0,0,0,0
374,HYDERABAD,IMPHAL,586,695,5.822,2.982,0,0
375,HYDERABAD,INDORE,5885,6022,11.483,12.714,0.089,0.956
376,HYDERABAD,JABALPUR,2995,2345,4.284,1.26496,0,0
377,HYDERABAD,JAIPUR,28550,26053,61.11802,180.21949,0,1.39
378,HYDERABAD,JHARSUGUDA,2234,2136,0.005,0,0,0
379,HYDERABAD,KADAPA,1659,1674,0,0,0,0
380,HYDERABAD,KANNUR,7338,8134,1.417,0,0,0
381,HYDERABAD,KOCHI,21176,19758,39.0075,21.54851,1.562,0.005
382,HYDERABAD,KOLHAPUR,2722,2953,0.378,0,0,0
383,HYDERABAD,KOLKATA,44240,42455,229.1189,210.29682,4.311,1.523
384,HYDERABAD,LUCKNOW,14263,11640,45.30409,87.69618,0.017,0.687
385,HYDERABAD,MADURAI,5590,5460,2.83054,16.62539,0,0
386,HYDERABAD,MANGALORE,4369,4190,0.213,0.069,0.121,4.32
387,HYDERABAD,MUMBAI,102325,123222,666.0983,1134.2563,2.443,35.341
388,HYDERABAD,MYSORE,1937,2020,0.035,0,0,0
389,HYDERABAD,NAGPUR,2888,2961,1.62,0.34,0.075,1.32
390,HYDERABAD,NANDED,1292,1272,0,0,0,0
391,HYDERABAD,NASIK,1154,1265,0,0,0,0
392,HYDERABAD,PATNA,13480,10878,99.71548,30.54109,0.127,0.796
393,HYDERABAD,PONDICHERRY,1795,1907,0,0,0,0
394,HYDERABAD,PORT BLAIR,4499,4176,16.071,4.173,0,0
395,HYDERABAD,PUNE,21213,24351,78.8109,84.52048,0.123,0
396,HYDERABAD,RAIPUR,12941,12880,25.985,4.522,1.424,1.44
397,HYDERABAD,RAJAHMUNDRY,11222,11207,3.862,0.022,0,0
398,HYDERABAD,RANCHI,5226,4935,17.845,0.784,0.057,0.379
