S.No.,"CITY 1","CITY 2","PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
362,HYDERABAD,VARANASI,13608,14635,27.2205,19.42828,0,0
363,HYDERABAD,VIDYANAGAR,1600,1539,0,0,0,0
364,HYDERABAD,VIJAYAWADA,12661,12757,31.91455,3.03408,1.285,0
365,HYDERABAD,VISAKHAPATNAM,38651,40293,72.16521,73.45881,0.06,0.155
366,IMPHAL,KOLKATA,13281,11782,13.063,228.2537,12.95,16.219
367,IMPHAL,MANGALORE,5,-,0,-,0,-
368,INDORE,KOLKATA,7536,6787,17.912,38.454,1.758,0
369,INDORE,LUCKNOW,-,381,-,0,-,0
370,INDORE,MUMBAI,31596,30172,121.455,114.1827,8.158,26.546
371,INDORE,NAGPUR,3697,3283,1.099,6.36,0.533,0
372,INDORE,PUNE,662,832,2.081,8.199,0.537,0
373,INDORE,RAIPUR,5151,5573,3.871,25.328,2.024,2.118
374,INDORE,RANCHI,437,450,0.794,0.634,0,0
375,JABALPUR,KOLKATA,2148,2022,2.65058,2.83164,0,0
376,JABALPUR,MUMBAI,2432,2067,5.32716,12.01375,0,0
377,JAIPUR,JAISALMER,971,924,0,0,0,0
378,JAIPUR,JAMMU,546,-,0,-,0,-
379,JAIPUR,KOLKATA,18118,19092,86.899,75.456,6.348,5.748
380,JAIPUR,LUCKNOW,3964,5529,4.291,0.749,0,0
381,JAIPUR,MUMBAI,39746,40984,151.51789,174.57129,12.054,40.549
382,JAIPUR,NAGPUR,57,-,0,-,0,-
383,JAIPUR,PUNE,12119,11996,32.24717,30.55198,0,0
384,JAIPUR,RAIPUR,458,454,0,0,0,0
385,JAIPUR,SURAT,3472,3327,2.00183,1.515,0,0
386,JAIPUR,UDAIPUR,2515,2375,0.001,0,0,0
387,JAIPUR,VARANASI,1701,2180,0.84,0,0,0
388,JAISALMER,SURAT,116,80,0,0,0,0
389,JAMMU,LEH,1398,1446,7.5287,0.464,0,0.144
390,JAMMU,LUCKNOW,132,2601,0,0,0,0
391,JAMMU,MUMBAI,4367,7141,0.686,11.206,0,1.417
392,JAMMU,PATNA,298,-,0,-,0,-
393,JAMMU,SRINAGAR,25565,23071,30.88381,2.43842,1.968,4.319
394,JAMMU,VARANASI,193,-,0,-,0,-
395,JAMNAGAR,MUMBAI,1735,1925,0,2.1754,0,0
396,JHARSUGUDA,KOLKATA,1556,1564,0,0,0,0
397,JHARSUGUDA,RAIPUR,281,222,0,0,0,0
398,JHARSUGUDA,RANCHI,36,23,0,0,0,0
399,JODHPUR,MUMBAI,2366,2504,0.0587,0.747,0.528,14.852
400,JORHAT,KOLKATA,5191,5016,0,2.464,0,0
401,KADAPA,VIJAYAWADA,1589,1440,0,0,0,0
402,KANDLA,MUMBAI,2026,2158,0,0.165,0,0
