S.No.,"CITY 1","CITY 2","PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
81,BAGDOGRA,MUMBAI,13548,13984,48.82167,35.70798,0,5.902
82,BELGAUM,BENGALURU,3741,3108,0,0.018,0,0
83,BELGAUM,HYDERABAD,1745,1678,0,0,0,0
84,BELGAUM,PUNE,576,549,0,0,0,0
85,BENGALURU,BHOPAL,4172,5277,0.227,0,0,0
86,BENGALURU,BHUBANESWAR,28039,28377,55.068,16.385,10.807,1.635
87,BENGALURU,CHANDIGARH,14366,15693,92.935,231.645,1.916,1.518
88,BENGALURU,CHENNAI,61151,62915,652.9557,542.18626,3.156,7.002
89,BENGALURU,COIMBATORE,19912,22112,29.8194,11.3248,0,0
90,BENGALURU,DABOLIM,42266,46137,15.367,14.547,0,0.447
91,BENGALURU,"DEHRA DUN",5026,5293,1.411,16.298,2.411,0
92,BENGALURU,DELHI,173617,191762,2260.98027,2838.90395,22.642,39.156
93,BENGALURU,GORAKHPUR,4404,4582,0.807,0,0,0
94,BENGALURU,GUWAHATI,17517,18303,73.099,10.401,3.312,1.586
95,BENGALURU,HUBLI,8552,9853,11.54403,0.40648,0,0
96,BENGALURU,HYDERABAD,83092,86080,240.03234,168.40134,8.316,3.421
97,BENGALURU,IMPHAL,4859,5005,5.874,9.198,0,0
98,BENGALURU,INDORE,19534,19975,54.675,32.022,2.349,1.543
99,BENGALURU,JAIPUR,21643,23302,138.421,179.155,7.908,2.325
100,BENGALURU,KANNUR,10534,10600,0.471,0,0,0
101,BENGALURU,KOCHI,42551,41300,121.15,31.847,3.543,4.153
102,BENGALURU,KOLHAPUR,1347,1231,0,0,0,0
103,BENGALURU,KOLKATA,73681,76740,485.48777,921.65981,18.597,3.869
104,BENGALURU,KOZHIKODE,7426,7353,7.97365,0.31195,0,0
105,BENGALURU,LUCKNOW,29159,29817,104.184,92.602,14.335,1.224
106,BENGALURU,MADURAI,3558,3658,0.701,0.669,0.692,0
107,BENGALURU,MANGALORE,25009,26529,21.88288,4.81645,0,114.71
108,BENGALURU,MUMBAI,157076,174852,1237.7784,1586.16469,8.195,26.196
109,BENGALURU,NAGPUR,21138,25338,83.66,33.445,3.68,0.645
110,BENGALURU,PATNA,24167,21334,126.18048,74.526,20.231,1.547
111,BENGALURU,PONDICHERRY,1303,1237,0,0,0,0
112,BENGALURU,"PORT BLAIR",8026,9561,22.491,1.251,0,0
113,BENGALURU,PUNE,77023,82126,271.9315,252.36454,4.003,0.05
114,BENGALURU,RAIPUR,10754,13511,23.126,0.803,3.162,0.897
115,BENGALURU,RAJAHMUNDRY,1892,2027,0.137,0,0,0
116,BENGALURU,RANCHI,16663,19227,45.059,20.234,8.484,3.078
117,BENGALURU,SHIRDI,1859,1864,6.0278,0,0,0
118,BENGALURU,SRINAGAR,5778,5129,10.9,37.523,0,0.404
119,BENGALURU,SURAT,9030,10512,33.385,2.419,0,0
120,BENGALURU,TIRUCHIRAPALLY,2095,2111,0.017,0.001,0,0
121,BENGALURU,TIRUPATI,3767,3786,0.046,0,0,0
122,BENGALURU,TRIVANDRUM,20056,18748,18.458,22.898,4.483,1.733
123,BENGALURU,UDAIPUR,8079,9982,2.146,0.014,0,0
124,BENGALURU,VADODARA,5430,5459,7.075,72.502,0.735,0
125,BENGALURU,VARANASI,7866,8827,4.454,21.692,0.695,0
126,BENGALURU,VIDYANAGAR,1376,1509,0,0,0,0
127,BENGALURU,VIJAYAWADA,12278,12612,32.10899,7.84235,3.577,0
128,BENGALURU,VISAKHAPATNAM,23457,24839,44.622,17.864,6.854,0.488
129,BHATINDA,DELHI,792,702,0,0,0,0
130,BHATINDA,JAMMU,875,741,0,0,0,0
131,BHAVNAGAR,MUMBAI,1528,1552,0,0,0,0
132,BHOPAL,CHANDIGARH,-,45,-,0,-,0
133,BHOPAL,DELHI,17432,18347,21.6262,91.35388,7.025,16.368
134,BHOPAL,HYDERABAD,6336,4580,0.325,3.21587,0,0
135,BHOPAL,JAIPUR,1387,1244,0,0,0,0
136,BHOPAL,KOCHI,-,5,-,0,-,0
137,BHOPAL,MUMBAI,25719,24948,8.29802,39.41887,4.953,11.512
138,BHOPAL,NAGPUR,-,2,-,0,-,1.655
139,BHOPAL,RAIPUR,1471,1470,0,0,0,0
140,BHOPAL,SHIRDI,1541,1297,0,5.748,0,0
141,BHOPAL,SURAT,1418,1249,0,10.96833,0,0
142,BHOPAL,UDAIPUR,743,723,0,0,0,0
143,BHUBANESWAR,CHENNAI,9934,8283,1.375,24.577,2.315,7.438
144,BHUBANESWAR,COIMBATORE,179,69,0.067,0.605,0,0.242
145,BHUBANESWAR,DELHI,51115,54490,40.1282,315.2301,0.326,31.969
146,BHUBANESWAR,GUWAHATI,5360,4239,34.4021,0.141,4.78,0
147,BHUBANESWAR,HYDERABAD,21155,18468,15.796,26.258,1.177,1.364
148,BHUBANESWAR,KOCHI,4444,3788,0.01,1.819,0,0
149,BHUBANESWAR,KOLKATA,28994,26974,48.823,92.6919,1.871,15.852
150,BHUBANESWAR,MUMBAI,19961,17985,31.6512,85.9113,2.7,18.017
151,BHUBANESWAR,RAIPUR,159,-,0,-,0,-
152,BHUBANESWAR,RANCHI,1040,1225,0,0,0,0
153,BHUBANESWAR,SURAT,142,-,9.606,-,0,-
154,BHUBANESWAR,VARANASI,119,124,0,0.537,0,0.016
155,BHUJ,MUMBAI,1070,1062,0,0,0,0
156,BIKANER,DELHI,1654,1503,0,0,0,0
157,BIKANER,JAIPUR,874,987,0,0,0,0
158,CHANDIGARH,CHENNAI,1333,1832,18.937,14.37,0,0.073
159,CHANDIGARH,DELHI,25490,26359,249.3428,30.8098,0.723,0
160,CHANDIGARH,HYDERABAD,4051,3739,17.473,15.177,0.777,0
161,CHANDIGARH,KOLKATA,3978,3017,32.168,9.223,3.559,0
162,CHANDIGARH,KULLU,896,442,0,0,0,0
163,CHANDIGARH,LEH,832,815,6.8472,0,0,0
164,CHANDIGARH,LUCKNOW,-,525,-,0,-,0
165,CHANDIGARH,MUMBAI,21466,21978,137.0797,119.0164,0.011,8.644
166,CHANDIGARH,NANDED,833,882,0,0.1,0,0
167,CHANDIGARH,PUNE,2028,2055,0.8999,1.1505,0,0
168,CHANDIGARH,SIMLA,112,80,0,0,0,0
169,CHANDIGARH,SRINAGAR,7999,8013,28.108,2.25,0,0
170,CHENNAI,COIMBATORE,36445,35755,59.1229,37.26209,2.331,2.095
171,CHENNAI,DABOLIM,16288,16147,31.55482,54.92152,0,0
172,CHENNAI,"DEHRA DUN",257,-,0,-,0,-
173,CHENNAI,DELHI,98827,104475,845.73744,1208.20837,44.06,32.998
174,CHENNAI,GUWAHATI,15152,16810,74.69646,14.29117,5.891,0.105
175,CHENNAI,HUBLI,4196,4386,1.85,38.857,0,0.013
176,CHENNAI,HYDERABAD,56495,58402,458.26874,429.32317,8.206,8.806
177,CHENNAI,INDORE,4504,4952,15.537,16.238,0.147,0
178,CHENNAI,JAIPUR,6123,5665,17.641,51.796,4.569,1.737
179,CHENNAI,KADAPA,1409,1834,0,0,0,0
180,CHENNAI,KANNUR,4235,3745,0.383,0,0,0
181,CHENNAI,KOCHI,33686,29416,110.09382,35.34999,4.647,3.995
182,CHENNAI,KOLKATA,46799,45928,570.80866,361.79366,28.186,3.379
183,CHENNAI,KOZHIKODE,5962,5692,5.73494,4.9924,0,0
184,CHENNAI,LUCKNOW,5319,5606,30.072,15.738,0.771,0
185,CHENNAI,MADURAI,28741,26372,50.8644,26.80657,9.711,3.985
186,CHENNAI,MANGALORE,3957,3813,0.367,0.049,0,6.497
187,CHENNAI,MUMBAI,80768,87342,498.87613,682.24484,46.651,24.762
188,CHENNAI,MYSORE,1913,1781,0,0,0,0
189,CHENNAI,NAGPUR,3971,4561,6.526,2.887,0,0
190,CHENNAI,PATNA,2198,2030,1.79866,0,0,0
191,CHENNAI,"PORT BLAIR",31769,35181,210.55895,89.72225,6.467,5.852
192,CHENNAI,PUNE,34691,35503,237.87156,291.77237,7.37,0
193,CHENNAI,RAIPUR,5072,5427,13.263,0.675,1.641,0
194,CHENNAI,RAJAHMUNDRY,1895,2029,0.646,0.065,0,0
195,CHENNAI,SALEM,1815,1771,0,0,0,0
196,CHENNAI,SHIRDI,5027,5080,1.60637,0,0,0
197,CHENNAI,SRINAGAR,839,-,0,-,0,-
198,CHENNAI,SURAT,4833,5090,62.647,5.385,0,0
199,CHENNAI,TIRUCHIRAPALLY,8549,8238,0.735,0.062,0,0
200,CHENNAI,TRIVANDRUM,16861,15363,17.121,24.4155,11.464,3.856
201,CHENNAI,TUTICORIN,10374,10036,7.41248,0,0,0
202,CHENNAI,UDAIPUR,4551,5543,0.574,0.005,0,0
203,CHENNAI,VADODARA,165,-,10.384,-,0,-
204,CHENNAI,VARANASI,5077,4488,10.84188,3.20723,0,0
205,CHENNAI,VIJAYAWADA,5590,6173,6.30336,4.21543,0.935,0
206,CHENNAI,VISAKHAPATNAM,8827,8558,17.397,33.243,0.808,0.998
207,COIMBATORE,DABOLIM,-,123,-,5.137,-,0
208,COIMBATORE,DELHI,19625,21737,122.4715,179.0886,2.458,3.87
209,COIMBATORE,HYDERABAD,10282,11529,57.211,28.63,0,0.303
210,COIMBATORE,KOCHI,36,-,0,-,0,-
211,COIMBATORE,KOLKATA,1400,993,14.859,4.816,0,0
212,COIMBATORE,MUMBAI,25214,27256,81.07245,157.42413,3.573,9.19
213,COIMBATORE,NAGPUR,-,358,-,1.174,-,0
214,COIMBATORE,SURAT,587,-,0.047,-,0,-
215,COIMBATORE,VISAKHAPATNAM,581,1037,0.71,0.238,0,0
216,DABOLIM,DELHI,76557,80269,108.83494,145.94873,2.178,2.88
217,DABOLIM,GUWAHATI,477,913,0.045,0,0,0
218,DABOLIM,HUBLI,2068,2169,0.125,0,0,0
219,DABOLIM,HYDERABAD,37590,37961,23.8863,10.957,0.311,0
220,DABOLIM,INDORE,7764,8156,1.549,5.016,0,0
221,DABOLIM,JAIPUR,488,160,1.057,0.704,0,0
222,DABOLIM,KANNUR,2129,2004,0,0,0,0
223,DABOLIM,KOCHI,5482,4303,1.463,0.109,0,0
224,DABOLIM,KOLKATA,4973,4767,5.39,4.734,0.617,1.067
225,DABOLIM,LUCKNOW,4662,3951,0.43,0.026,0,0
226,DABOLIM,MUMBAI,89273,93112,73.72677,144.49239,5.486,15.207
227,DABOLIM,PATNA,525,484,0,0.103,0,0
228,DABOLIM,"PORT BLAIR",-,81,-,0,-,0
229,DABOLIM,PUNE,11484,11495,0.43895,6.40318,0,0
230,DABOLIM,RAIPUR,1352,1065,0,0.062,0,0
231,DABOLIM,SURAT,8954,10123,1.18918,40.56672,0,0
232,DABOLIM,VARANASI,230,452,0,0,0,0
233,"DEHRA DUN",DELHI,22032,23513,1.28239,37.52431,0,7.484
234,"DEHRA DUN",HYDERABAD,4736,3930,2.485,1.373,0,0
235,"DEHRA DUN",JAIPUR,1988,1949,0,0.005,0,0
236,"DEHRA DUN",JAMMU,1050,951,0,0,0,0
237,"DEHRA DUN",KOCHI,43,-,0,-,0,-
238,"DEHRA DUN",KOLKATA,38,-,0,-,0,-
239,"DEHRA DUN",LUCKNOW,4842,5094,0.018,0.638,0,0
240,"DEHRA DUN",MUMBAI,11257,9672,0.3525,7.23136,0,0.966
241,"DEHRA DUN",PANTNAGAR,487,535,0,0,0,0
242,DELHI,DHARAMSALA,7557,5928,1.836,0.41636,0,0
243,DELHI,DIBRUGARH,6076,3315,8.023,0.209,0.899,1.338
244,DELHI,DIMAPUR,1901,1948,3.32,0.1,6.061,3.291
245,DELHI,DURGAPUR,1939,1781,0.022,0,0,0
246,DELHI,GAYA,2377,1813,0,0,3.844,0
247,DELHI,GORAKHPUR,11778,10958,8.88033,0,0,0
248,DELHI,GUWAHATI,61109,58550,651.73502,174.02431,24.453,8.305
249,DELHI,GWALIOR,410,513,0,0,0,0
250,DELHI,HYDERABAD,130471,126604,1281.20309,767.04271,33.713,21.062
251,DELHI,IMPHAL,14515,11931,134.4053,52.0481,13.804,6.766
252,DELHI,INDORE,29137,30324,220.014,106.2274,17.577,8.864
253,DELHI,JABALPUR,6161,6220,17.8234,1.48698,0,0
254,DELHI,JAIPUR,17266,20573,69.3864,48.0521,20.761,6.859
255,DELHI,JAMMU,28738,27008,95.30861,11.22718,12.65,2.72
256,DELHI,JAMNAGAR,135,-,0,-,0,-
257,DELHI,JHARSUGUDA,2713,2634,4.66251,0,0,0
258,DELHI,JODHPUR,5094,5232,0.7476,0.183,13.969,1.941
259,DELHI,KANNUR,1844,1820,0.02,0,0,0
260,DELHI,KANPUR,2363,2059,7.48739,0.08797,0,0
261,DELHI,KHAJURAHO,212,379,0.02,0,0,0
262,DELHI,KOCHI,48297,40345,530.41511,111.49952,14.13,3.982
263,DELHI,KOLKATA,126329,118518,1944.94904,2409.915,17.369,14.238
264,DELHI,KOZHIKODE,2079,2336,21.702,0.7941,4.982,0
265,DELHI,KULLU,1209,396,0,0,0,0
266,DELHI,LEH,34131,33575,212.31422,6.69685,6.244,6.25
267,DELHI,LUCKNOW,74738,70288,363.8557,74.6786,62.855,14.424
268,DELHI,LUDHIANA,833,615,0,0,0,0
269,DELHI,MADURAI,2810,2277,0.894,0,0,0
270,DELHI,MANGALORE,131,-,0.11,-,0,-
271,DELHI,MUMBAI,295629,291304,3573.91663,3088.45727,40.073,121.372
272,DELHI,NAGPUR,32005,32983,164.229,65.265,10.791,7.164
273,DELHI,NANDED,757,661,0,0,0,0
274,DELHI,PANTNAGAR,636,596,0,0,0,0
275,DELHI,PATHANKOT,552,529,0,0,0,0
276,DELHI,PATNA,93221,89707,445.56248,92.08014,54.935,19.662
277,DELHI,"PORT BLAIR",7361,6740,12.518,2.029,0.1,0
278,DELHI,PUNE,117421,116058,1047.64596,718.63142,25.95,2.664
279,DELHI,RAIPUR,32373,33138,206.864,15.247,21.138,3.697
280,DELHI,RAJKOT,3395,3460,1.7931,0,0,0
281,DELHI,RANCHI,51972,47043,226.5307,19.076,16.56,10.532
282,DELHI,SHIRDI,10130,10505,0,0,0,0
283,DELHI,SILCHAR,835,1127,0,0,0,0
284,DELHI,SIMLA,513,222,0,0,0,0
285,DELHI,SRINAGAR,80555,74917,567.265706053,283.89472,16.105,18.01
286,DELHI,SURAT,23281,23292,80.67678,11.16131,4.798,0
287,DELHI,TIRUPATI,1226,900,2.685,0,0,0
288,DELHI,TRIVANDRUM,13398,11516,78.9658,16.7372,10.651,1.836
289,DELHI,UDAIPUR,12146,12136,49.111,0.752,1.592,0.992
290,DELHI,VADODARA,21538,21884,68.7,66.366,8.7,2.043
291,DELHI,VARANASI,34248,31856,67.49285,12.95899,20.184,4.288
292,DELHI,VIJAYAWADA,14364,13345,126.2315,19.7066,8.055,0.019
293,DELHI,VISAKHAPATNAM,19802,18635,84.7021,32.35275,6.428,1.342
294,DHARAMSALA,JAIPUR,1527,1814,1.7227,0.8763,0,0
295,DHARAMSALA,KANPUR,-,3,-,0,-,0
296,DHARAMSALA,SIMLA,9,9,0,0,0,0
297,DIBRUGARH,GUWAHATI,4129,1885,5.0819,14.4751,0.755,0
298,DIBRUGARH,KOLKATA,7947,9009,14.81208,45.68338,3.464,3.436
299,DIMAPUR,KOLKATA,5172,6044,1.2972,22.2587,3.872,6.624
300,DIU,MUMBAI,754,827,0,0,0,0
301,DURGAPUR,HYDERABAD,1771,1777,0,1.347,0,0
302,GAYA,VARANASI,145,-,0,-,0,-
303,GORAKHPUR,HYDERABAD,4797,4889,0,1.305,0,0
304,GORAKHPUR,KOLKATA,4752,4723,0,0.005,0,0
305,GORAKHPUR,MUMBAI,8065,8286,0,11.81979,0,0
306,GORAKHPUR,SURAT,-,21,-,0,-,0
307,GUWAHATI,HYDERABAD,10635,11179,2.1042,28.784,0,1.126
308,GUWAHATI,IMPHAL,21922,22558,190.5234,7.0953,4.996,8.256
309,GUWAHATI,JAIPUR,4799,5391,7.52616,38.09964,0.448,1.372
310,GUWAHATI,KOCHI,5543,6390,1.789,7.583,0,0
311,GUWAHATI,KOLKATA,64184,67806,122.31242,434.15039,3.638,19.067
312,GUWAHATI,LILABARI,877,779,0,0,0,0
313,GUWAHATI,LUCKNOW,814,1009,0.866,8.512,0,0.148
314,GUWAHATI,MUMBAI,12560,13082,37.9738,125.21998,1.335,4.729
315,GUWAHATI,PASIGHAT,20,-,0,-,0,-
316,GUWAHATI,SILCHAR,4156,3582,37.27601,6.0952,0,0
317,GUWAHATI,TEZPUR,49,64,0,0,0,0
318,GUWAHATI,VARANASI,3547,4625,0.16,2.327,0,0
319,GWALIOR,HYDERABAD,1723,1336,0,0,0,0
320,GWALIOR,INDORE,448,456,0,0,0,0
321,GWALIOR,JAMMU,1575,997,0,0,0,0
322,GWALIOR,MUMBAI,214,188,0,0,0,0
323,HUBLI,JABALPUR,31,30,0,0,0,0
324,HUBLI,KANNUR,1110,1046,1.228,0,0,0
325,HUBLI,KOCHI,2076,1944,0.004,0.245,0,0
326,HUBLI,MANGALORE,-,90,-,0,-,0
327,HUBLI,MUMBAI,2829,3269,0.01807,5.19969,0,0
328,HUBLI,TIRUPATI,845,726,0,0,0,0
329,HYDERABAD,IMPHAL,4290,4207,7.896,4.308,0,0
330,HYDERABAD,INDORE,13158,14910,19.724,14.329,0,0.976
331,HYDERABAD,JABALPUR,4110,4560,8.91472,2.3028,0,0
332,HYDERABAD,JAIPUR,21704,25698,47.50644,81.74124,0,1.464
333,HYDERABAD,JAMMU,-,2,-,0,-,0
334,HYDERABAD,JHARSUGUDA,2125,2145,0.01356,0,0,0
335,HYDERABAD,JORHAT,-,7,-,0,-,0
336,HYDERABAD,KADAPA,1942,1821,0,0,0,0
337,HYDERABAD,KANNUR,7626,6622,1.588,0,0,0
338,HYDERABAD,KOCHI,13882,13717,36.336,10.107,2.024,2.088
339,HYDERABAD,KOLHAPUR,2216,2288,0.062,0,0,0
340,HYDERABAD,KOLKATA,47918,50169,201.538,440.62065,6.146,1.774
341,HYDERABAD,LUCKNOW,14518,13262,39.013,32.407,0,0.661
342,HYDERABAD,MADURAI,6321,5885,2.2007,5.8295,0,0
343,HYDERABAD,MANGALORE,4445,4092,0.075,0.196,0,2.689
344,HYDERABAD,MUMBAI,85677,96061,614.87463,1061.48876,8.498,18.949
345,HYDERABAD,NAGPUR,3472,3895,1.051,1.034,0,0.428
346,HYDERABAD,NANDED,1383,1686,0,0,0,0
347,HYDERABAD,NASIK,1473,1477,0,0,0,0
348,HYDERABAD,PATNA,7399,7219,53.21441,3.56331,0.659,0.804
349,HYDERABAD,PONDICHERRY,2107,2194,0.32,0,0,0
350,HYDERABAD,"PORT BLAIR",5052,5817,19.711,2.384,0,0
351,HYDERABAD,PUNE,27102,27202,61.72707,63.66756,0,0
352,HYDERABAD,RAIPUR,12477,14242,26.212,7.231,0.614,1.194
353,HYDERABAD,RAJAHMUNDRY,10804,11181,1.768,0.032,0,0
354,HYDERABAD,RANCHI,5332,5355,8.823,1.12,0.101,0
355,HYDERABAD,SHIRDI,6341,6414,0,0,0,0
356,HYDERABAD,SURAT,6785,7859,36.34537,13.99793,0,0
357,HYDERABAD,TIRUPATI,29086,29429,1.43306,0,0.042,2.437
358,HYDERABAD,TRIVANDRUM,5318,4473,2.84,0.044,0,0
359,HYDERABAD,UDAIPUR,3665,4270,0.375,0.047,0,0
360,HYDERABAD,VADODARA,3145,4042,0.994,30.635,0,0
361,HYDERABAD,VARANASI,15105,15373,11.43601,21.1977,0,0
362,HYDERABAD,VIDYANAGAR,1673,1463,0,0,0,0
363,HYDERABAD,VIJAYAWADA,15867,17739,36.75073,4.97667,0.441,0
364,HYDERABAD,VISAKHAPATNAM,40518,42399,54.21504,48.65342,0.25,0.242
365,IMPHAL,KOLKATA,10190,11301,15.742,187.925,11.532,15.992
366,IMPHAL,MANGALORE,13,-,0,-,0,-
367,INDORE,JAIPUR,11,-,0,-,0,-
368,INDORE,KOLKATA,7718,6673,22.275,8.319,1.267,0.236
369,INDORE,LUCKNOW,-,530,-,0.492,-,0
370,INDORE,MUMBAI,28906,28323,143.7975,113.224,7.143,24.649
371,INDORE,NAGPUR,3789,3613,1.402,4.074,0.477,0.219
372,INDORE,PUNE,930,1193,1.651,8.559,0.527,0.003
373,INDORE,RAIPUR,5743,6188,3.803,11.611,1.893,1.699
374,INDORE,RANCHI,623,457,0.336,0.621,0,0
375,JABALPUR,KOLKATA,1248,1007,5.65249,1.56509,0,0
376,JABALPUR,MUMBAI,2481,2529,3.90837,13.02864,0,0
377,JAIPUR,JAISALMER,1105,1218,0,0.502,0,0
378,JAIPUR,JAMMU,193,-,0,-,0,-
379,JAIPUR,KOCHI,4463,3559,0.122,0.825,0,0
380,JAIPUR,KOLKATA,14607,13008,78.539,55.479,2.985,5.089
381,JAIPUR,LUCKNOW,5675,5505,1.535,0.662,0.081,0.369
382,JAIPUR,MUMBAI,39521,37479,148.41511,151.34619,10.194,45.649
383,JAIPUR,NAGPUR,34,-,0,-,0,-
384,JAIPUR,PUNE,12147,11258,22.75174,16.9912,0.04,0.992
385,JAIPUR,RAIPUR,450,377,0,0,0,0
386,JAIPUR,SURAT,4373,4161,2.33428,0.74812,0,0
387,JAIPUR,UDAIPUR,2475,2524,0,0,0,0
388,JAIPUR,VARANASI,2471,2399,3.438,2.251,0,0
389,JAISALMER,SURAT,450,421,0,3.11333,0,0
390,JAMMU,LEH,1416,1375,11.9895,0.096,0,0.177
391,JAMMU,LUCKNOW,345,3218,0,0.598,0,0
392,JAMMU,MUMBAI,4401,7142,0.126,13.563,0,0
393,JAMMU,PATNA,229,-,0,-,0,-
394,JAMMU,SRINAGAR,27509,23059,42.96107,3.6039,2.182,3.333
395,JAMMU,VARANASI,182,-,0,-,0,-
396,JAMNAGAR,MUMBAI,3491,3555,0,1.1228,0,0
